path,dialect_region,sentence,transcription
ba826a45-33f8-47ef-9516-a66a201aac29/fc3ad2daff656a256f62cd10f349007e614b230ffe4be759ecdd7866b2c2bfe0.mp3,Zürich,Zweimal schon wurde der SVP-Politiker aus dem Nationalrat abgewählt., Schon zweimal wurde der SVP-Politiker aus dem Nationalrat abgewählt.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/637d6799188f36d255ef6f6b2083f3025ddd05eb021ad87b138b8a62f23178ae.mp3,Zürich,Es ging dabei auch um neue Medikamente gegen Parkinson., Es ging dabei auch um neue Medikamente gegen Parkinson.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/700444f8c190cbbb775f912d0830c01766f1c02f8f220277adb547ea2d8f3c31.mp3,Zürich,Das von Demokraten beherrschte Repräsentantenhaus unterbricht dafür die Sommerpause., Das von der Demokraten beherrschte Repräsentantenhaus unterbricht dafür die Sommerpause.
06f2981e-5362-4daa-828c-cf2f06c15f63/bb8b2a6680ffa5743192fcc89e65e912db6c77ea28d665e446b2673b327aac46.mp3,Zürich,Das Wachstum soll daher in den bestehenden Baugebieten erfolgen., Das Wachstum soll daher in den bestehenden Baugebieten erfolgen.
8b48025a-2cff-4346-9dab-b45cfb683e22/55c9be69d7fdfb3e78956627795447d9931971311101ab93686e94a4f8ab346c.mp3,Zürich,Man hat diese den entsprechenden Lohnklassen zugeteilt und den Jahreslohn festgelegt., Man hat die entsprechenden Lohnklassen zugeteilt und den Jahreslohn festgelegt.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/6dec97b3d94c77fd31bde07f027e968f0529e2fc6e88882ee42282d061d44f04.mp3,Zürich,Seinen ersten Arbeitstag bei Audi wird Marc Lichte nie vergessen., Seinen ersten Arbeitstag bei Audi wird der Marktleuchter nie vergessen.
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/4c53dccc6d14253a2b43afd658bb85a68f9a5b8090d03bca7bb3432905bcd0dc.mp3,Zürich,Die Studie ist das Ergebnis einer langen Recherche in historischen Archiven., Die Studie ist das Ergebnis einer langen Recherche in historischen Archiven.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/963ecb59c34eada5d85add0c3d2f7faab71f385abb5b871f08b88555a2774fa6.mp3,Zürich,Im Nachhinein ist jeder schlauer., Im Nachhinein ist jeder gescheiter.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/e8fe24f1fbff3c64107aae4909e1f17edaac073f29b9c309c648c4267340e7ec.mp3,Zürich,Dieses befürwortet Dürr ebenso wie die Liberalisierung aller Drogen., Das befürwortet die Liberalisierung von allen Drogen.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/8ccabf0ad3b19fef84640e428c4d0d48ac993940c444ef368ca15d906fc93be1.mp3,Zürich,Ähnliches gilt bei den Sondererträgen., Ähnliches gilt bei der Sonderertrag.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/b4304215b0abb8d3fab384cef37650721701820ea14829508928ad60313dd972.mp3,Zürich,Am Samstag wird das anders sein., Am Samstag wird das anders sein.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/4f9dd0bfaa6e855e29dfffb3b47b6b2f7c59e6daf4473120d99e37adfdb683f6.mp3,Zürich,Der Frust weicht nicht so schnell., Der Frust weicht nicht so schnell.
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/503c5b5f047711d50aadadf827b5c9572dc118b28e1193c5cf696c41634f267b.mp3,Zürich,Warum hätten wir das tun sollen?, Warum hätten wir das tun sollen?
6d34bfbb-2de2-48d9-891d-ae216f9b347b/f6fbc55e103a5c52fdf9366a0d4f656d627802cbe9d5bc0cfe089da2b3cec135.mp3,Zürich,Das Leck ist aber noch nicht geschlossen., Das Leck ist aber noch nicht geschlossen.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/83dbe6d1e003ace9884f156258b2c86c4a5ededba21ea5778d48042c8c42f20e.mp3,Zürich,Damit sass er während der Eröffnungsfeier der Olympischen Winterspiele hinter Gittern., Damit ist er während der Rechnungsfeier für olympische Windspiele hinter der Kette gesessen.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/3de127b51b620e5ab2fcf21b23fa1c013ce19ac9d7e91101483012aeaba0b5f8.mp3,Zürich,Aber so läuft das nicht., Aber so läuft das nicht.
8b48025a-2cff-4346-9dab-b45cfb683e22/805f7b9ba0f5de8a190682f30bb0528572e2b109d91ed6f38aca8569be432a2b.mp3,Zürich,Beides scheint weder realistisch noch sinnvoll., Beides scheint weder realistisch noch sinnvoll.
ba826a45-33f8-47ef-9516-a66a201aac29/b1aa3d605ef1d679b7cc6b8b1869f123faad57372ce77b868c6e0aba4ef66ae3.mp3,Zürich,Ich habe es nie als Zweiklassengesellschaft empfunden., Ich habe es nie als Zweiklassengesellschaft empfunden.
ca1300a8-72c3-4dd4-a2a2-db45a9452d52/37c1a0f0481f33626bb0f74685cd7851c6a1912298de47b53f5d2c27896fb491.mp3,Zürich,Darf ich meine Freundin darauf ansprechen?, Darf ich meine Freundin darauf ansprechen?
ba826a45-33f8-47ef-9516-a66a201aac29/6b81b0b62b73df43156be4a0221b320edbdd9fc3313252e70e6ca33e8b191920.mp3,Zürich,Die Seite ist nicht erreichbar., Die Zeit ist nicht erreichbar.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/dc357b53f1437e2ff7f6b72d143e7dfb02cb54573d391a14625ad846f79ec708.mp3,Zürich,Es muss nicht mehr viel beibefügt werden., Ich muss nicht mehr viel ins Kopf hinkriegen.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/6c7bbec4460c3fa94816354c40065d4013561043df2f897d11d2fe1c51649029.mp3,Zürich,Diskutiert wird der Kampf um Medikamente aber etwa auch in Österreich.," Diskutiert wird der Kampf um Medikamente, aber etwa auch in Österreich."
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/73a3760f54a94325e6c97e98f5689c3aaafabd24c77bbdbb70c6509246281eb1.mp3,Zürich,"Lieber Maienzug, wir müssen reden."," Liebe Meierzug, wir müssen reden."
06f2981e-5362-4daa-828c-cf2f06c15f63/bee4dbea757f7af71d7b83d64c723cb328283f7277a5bfe8055cc257c4c0f90b.mp3,Zürich,Die heutige Technik macht vieles möglich., Die heutige Technik macht vieles möglich.
06f2981e-5362-4daa-828c-cf2f06c15f63/7e23cf5f43ee8ebc6a85e84b317ef932de8cdc02dfdd5b276b003bcd15288d55.mp3,Zürich,Doch der anstehende Wahlkampf macht auch vor alten Gleisen nicht halt., Doch der bevorstehende Wahlkampf macht auch vor alten Gleisen nicht halt.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/e3eb434327b662f6fae313e7eb88992d30b6909aef9456d128d977fc5eb4574b.mp3,Zürich,In den Top Ten sind zwei weitere Schweizer Städte vertreten., In der Top 10 sind zwei weitere Schweizer Städte vertreten.
8b48025a-2cff-4346-9dab-b45cfb683e22/e6a1386e8f8468b4c12666ab6a3b86c811534b20cb766366819a3f1348e28ed2.mp3,Zürich,Jetzt muss sie bei ihrer Schwester auf dem Sofa übernachten., Jetzt muss sie bei ihrer Schwester auf dem Sofa übernachten.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/82dd5ec66f63393a3bb90989dc93f0c7e97229c78cd3cf35b595dee27295c5d1.mp3,Zürich,"Im kommenden Jahr soll sie weiter auf 6,4 Prozent sinken."," Das nächste Jahr soll sie weiter auf 6,4% sinken."
ba826a45-33f8-47ef-9516-a66a201aac29/e0a043c55faf209b1ade1ebb56d076ea93a635ef35025acc054f87bbe86be951.mp3,Zürich,Wir heissen das nicht gut., Mir heisst das nicht gut.
06f2981e-5362-4daa-828c-cf2f06c15f63/c4c4165ec5e4584225731ac6faeaea0b88750381e4a62de5ae6ebdf47dc605a5.mp3,Zürich,Besser kann ein Verbot nicht abgesichert werden., Besser kann ein Verbot nicht abgesichert werden.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/e2649fe99fb7eb171c42e5e0755e5f6bfabcd85eda5645bba00073701781ec50.mp3,Zürich,Es steckt jedenfalls etwas von diesem Portugiesen drin., Es steckt jedenfalls etwas von dem Portugiesischen drin.
8b48025a-2cff-4346-9dab-b45cfb683e22/a80df8a9a2c0b833cef99ae843d8130062e7e1bb5a9647254039fc342880eaac.mp3,Zürich,Unsere Antwort auf diese Frage ist klar., Unsere Antwort auf diese Frage ist klar.
8b48025a-2cff-4346-9dab-b45cfb683e22/b79e82b709d12bbc9f3e198200a0c989f8aeff9fe1e678bf3f7b4f522ef6a5f3.mp3,Zürich,Die grossen Grundzüge wurden neu ausgerichtet., Diese grossen Grundzüge wurden neu ausgerichtet.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/c429fa472fa8839fb922bd89e903f87eb044d0a847d5f40138b70e52e9a9b7b0.mp3,Zürich,Das ist uns auch aufgefallen., Das ist uns auch aufgefallen.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/af57bdd447f0f9b511862bbcfa80918ea6534da4b70a906bfb8143c465f8eb3c.mp3,Zürich,So präsentieren uns Models und Stars in der Regel ihren After-Baby-Body., So präsentieren uns Models und Stars in der Regel ihre After-Baby-Body.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/d11931ea6abf2447f653be1c7c2a4bd3b9fc2d45081fb3ad960b509a6af362ff.mp3,Zürich,Sie ist konsequent in diesem Punkt., Sie ist konsequent in dem Punkt.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/a54ccfcd9635bcd4b1d0c3e10f8e8005c796458b5a04b4e4c35188e90c6cc78b.mp3,Zürich,Das Rad hat einen Totalschaden., Das Rad hat total Schaden.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/55fd0df77cbd0707c437142abaa9c831021c081979cf09482c2790854353a5b5.mp3,Zürich,Andere sehen die Arbeit weiter kritisch., Andere sehen die Arbeit weiter kritisch.
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/604ee37d503fe5924144049ef79cda463fdba8dc8399fefcc4bd57994b85bc73.mp3,Zürich,Was ist mit dem finanziellen Druck?, Was ist mit dem finanziellen Druck?
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/6dfb67070ee509156708794a48b21711f75817af62c3e69e154065af935f8576.mp3,Zürich,Sie sei vielmehr aus einem spontanen Impuls heraus entstanden., Sie sei vielmehr aus einem spontanen Impuls entstanden.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/dee87e27fd5d5bdaf718c0f1e64bf9a8974bc57dad7d48b1a30744d98e3c809b.mp3,Zürich,Das läuft in der Schweiz besser., Das läuft in der Schweiz besser.
06f2981e-5362-4daa-828c-cf2f06c15f63/cc68f390a35007e4076586e3de64ab54f4e38c7768d4308f6670ad81c5f41dd8.mp3,Zürich,Die Siegel-Anbieter lassen sich also nicht in die Karten schauen., Die Siegelanbieter lassen sich also nicht in die Karte schauen.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/3dc7316a9f518053ee5f7a4ef886d1e849ee7fc79445d6c5972244f6af6c2c78.mp3,Zürich,In den 70er-Jahren herrschte bittere Armut., In den 70er Jahren habe ich beide in der Armut geheiratet.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/c2c0984f1c0f1c3a7c7d260519f0186f537529e6c5b1b77eea72b4f7ac821f2c.mp3,Zürich,Und dabei auf Anhieb alle Erwartungen übertroffen., und dabei auf Anhieb alle Erwartungen übertroffen.
06f2981e-5362-4daa-828c-cf2f06c15f63/785118136455651d8e19eab2f877b5c42ecbc7653dfc04c62d6f774b308d0cd6.mp3,Zürich,"In der Kasse befinden sich derzeit noch 1,3 Millionen."," In der Kasse befinden sich derzeit noch 1,3 Millionen."
ba826a45-33f8-47ef-9516-a66a201aac29/b3d0f80f8cf7665a9dc61c218058a38933c9b00db9364c3869e0aca23c349318.mp3,Zürich,Zu beeinflussen war jedoch der Nettoaufwand., Der Nettoaufwand musste beeinflusst werden.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/4581dad7e2e2766a55a92bc76922eaf04e8a992b36e809e967ada979a2f99a39.mp3,Zürich,Die regionale Wirtschaft ist unter anderem im Maschinenbau stark., Die regionale Wirtschaft ist unter anderem im Maschinenbau stark.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/4fcf266604e18032902f8c7823ba4a2d77f03ee7b79311fefd226bb1f7017eb1.mp3,Zürich,Wir freuen uns sehr über Ihr Interesse an useren Beratungen., Wir freuen uns sehr über Ihr Interesse an unserer Belobtung.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/817f88aa9d69e2a85ec494a49419a1b5d20815c26d8fd1edb143b9777ca48ba0.mp3,Zürich,Das habe den Sieg des Guten stark begünstigt., Das sind die Sieg des Guten stark begünstigt.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/f2715a61259bb16566441dbb5f52ec0626c2b4cdabc00a0cdce829b69ed1edd3.mp3,Zürich,Nun ziehen aber rund um die Vereinbarung dunkle Wolken auf., Jetzt ziehen aber rund um die Vereinbarung dunkle Wolken auf.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/f313ae2e880278ef63f42fa293751b8505ec9c16b9729388cc57dc20515b9ad9.mp3,Zürich,So müssten vielleicht auch die Umstände des Unterrichts gut reflektiert werden., So müssten vielleicht auch die Umstände des Unterrichts gut reflektiert werden.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/6c9eb8aa46222471eedf22fd0f8dc3477bf75c3ea7547004b14f6e992efa9082.mp3,Zürich,Das Genie beherrscht das Chaos., Das Genie beherrscht das Chaos.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/f833b11f2ecc1cd4a63ed95029f035cd9099134b2cc60c5bd0d16cf65b3545ed.mp3,Zürich,Kritikern zufolge wandten die Beamten zudem Gewalt gegen friedliche Demonstranten an., Kritiker zufolge haben das Beamte zu dem Gewalt gegen friedliche Demonstranten angewendet.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/d73e791f2b0b4a243fd58aac9488c85eb44601c0a1a52f43d0eb2f98538550a8.mp3,Zürich,Die Länge der Einsätze ist nicht von Belang., Die Länge der Esser ist nicht vorgelangen.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/afc78254d22b5ccfc489803b7ccf828442f682dab4d78167e31f62bbef3a50a2.mp3,Zürich,Es ist schön zu träumen., Es ist schön zu träumen.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/c361eb4a34428df1d45b0371b4297c0823c467d8605e9064b440184a733efc1f.mp3,Zürich,Gute Noten erhält aber auch die Migros., Gute Note kommt aber auch mit gröber.
ce8839ae-3b20-491c-8c33-cef08b4def6e/3f11842737ac5a6afbc0c694dfcc928d88f72db0d7a86b17078aec8875780da5.mp3,Zürich,Er hinterlässt eine Frau und einen Sohn., Er hinterlädt eine Frau und einen Sohn.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/00ec330a24ea792d30f74bb910776f26886f8ee83c0ea4ace279a691a5431f2b.mp3,Zürich,"Es liegt aber nicht in unserer Entscheidungskompetenz, wer zu uns kommt."," Es liegt aber nicht in unserer Entscheidungskompetenz, wer zu uns kommt."
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/932d73e9a554aa28d832f012b61806bcec89417d04b2b661eed192ea9dfc9779.mp3,Zürich,Nur beides zusammen geht nicht ganz auf., Nur beide zusammen geht gar nicht auf.
ce8839ae-3b20-491c-8c33-cef08b4def6e/6401f0a6c6ff30a194e88638e2e0ebca610cafff3d3f93f309e125dae4031d9f.mp3,Zürich,Der Jojo-Effekt ist so praktisch vorprogrammiert., Der JoJo-Effekt ist so praktisch vorprogrammiert.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/f4d7024192bd211ee5d8fffc8a56b35216ed1383587ffcaf53985219b6dafa4f.mp3,Zürich,Letztes Jahr war es im Dezember vier Grad kalt., Letztes Jahr war es im Dezember 4 Grad kalt.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/fabaefc3938fbf8f0e388648f461cbcae4a0102abff4d4a1b8ee6fb8284bfaa5.mp3,Zürich,Und auch Unfälle hat dieser SL nie erlebt., Und den Unfall hat der SL nie erlebt.
ba826a45-33f8-47ef-9516-a66a201aac29/eefd52abdded50f98d748e449a5f77915bd3744a896f34030263b0536bb7ea1d.mp3,Zürich,Der Umgang bei einer Abschreibung eines Vorstosses wird leider nicht erwähnt., Der Umgang bei einer Abschreibung eines Vorstosses wird leider nicht erwähnt.
8b48025a-2cff-4346-9dab-b45cfb683e22/9a6d2efeb1f6d7c697967b9b794c4c7c76b9d85bc7c33a51b33c84072515414c.mp3,Zürich,Die zuständige Polizeidirektion Chemnitz gibt den Flüchtlingen im Bus eine Mitschuld., Die zuständige Polizeidirektion Chemnitz gibt den Flüchtlingen im Bus eine Mitschuld.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/3ee481fd7a11cce718301b451c4fc7a2031ec292cd7cb54a87b89d65b0de0fb2.mp3,Zürich,Das Projekt Torfeld Süd hat eine lange Leidensgeschichte hinter sich., Das Projekt «Dorf er erzüht» hat eine lange Leidensgeschichte hinter sich.
ba826a45-33f8-47ef-9516-a66a201aac29/ec42201cfa43fc397e972a2614007f5099e3dd76e7f1051f19528cd6ba635ee5.mp3,Zürich,"Trotzdem finde ich es falsch, wenn diese Passage hinzugefügt wird."," Trotzdem finde ich es falsch, wenn diese Passage zugefügt wird."
ce8839ae-3b20-491c-8c33-cef08b4def6e/562c34f9e9f2cedaa854eee06a29c25ccd92314343244a6fbe58452a76abdbcf.mp3,Zürich,"Das ist die Antwort, die ich Ihnen heute geben kann."," Das ist die Antwort, die ich Ihnen heute geben kann."
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/a44a074788bc0642bf1d3b4b9a857411a1ae418e4b977379df4cb51a0baf9591.mp3,Zürich,Unter der Haube bleibt alles beim Alten., Unter den Hauben bleibt alles beim Alten.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/b9dcb0d70afea2419a2136cbab533f0e302157e44b81effcb6c7372162e97ca4.mp3,Zürich,Dann werden ein paar Dutzend Leute hier sein., Dann werden es ein paar Dutzend Leute hier sein.
8b48025a-2cff-4346-9dab-b45cfb683e22/8c16a2a13264e8c391ce9efdb82cadbed4e9c17328df4f5c7ee25c3fd1235ebd.mp3,Zürich,Der Stadtrat findet eine Gesamtbetrachtung sinnvoll., Der Stadtrat findet die Gesamtbetrachtung sinnvoll.
ce8839ae-3b20-491c-8c33-cef08b4def6e/0c631472bfe095ce2c93f5e80eb91a7c6239d7edd163b232ad402991f618f3c2.mp3,Zürich,Wir verlosen 1 x 2 Tickets pro Konzert., Man verloset einmal zwei Tickets pro Konzert.
ba826a45-33f8-47ef-9516-a66a201aac29/df519af9df52cdbc1223fcf8eb70a17513eca7df163ac5f213a87042ceb655da.mp3,Zürich,Der grosse Lastwagen scheint wirklich noch grössere Wogen zu werfen., Dieser grosse Lastwagen scheint wirklich noch grössere Wagen zu werfen.
8b48025a-2cff-4346-9dab-b45cfb683e22/d19dc2b6859d2d8bdbd98f889ab23030218bbfb17ba17397bbdfdadd8ea30e90.mp3,Zürich,In Syrien herrscht seit 2011 Krieg., In Syrien herrscht seit dem Jahr 2011 Krieg.
9864e0a2-eda0-48fe-97a7-65bc07cbb944/84723e370f3ba7d43a7a1200b8c618c5d6f65bfbece79ad33ceeb104ab0de58e.mp3,Zürich,Der Einsatz dauerte rund eine Stunde., Der Einsatz dauerte rund eine Stunde.
8b48025a-2cff-4346-9dab-b45cfb683e22/d69709b249335f333635efa0e8a4b71c075951f57f6bc4c54312c80995a40d94.mp3,Zürich,Und Gitarre spielen kann er auch., Und Gitarre spielen kann er auch.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/eaf5b3dc5434c77a877da6b39d7dc9341afa25c4e6e984e6cd63dc79880b3f47.mp3,Zürich,Wir sind Politiker und sollen uns um Belange und Anliegen kümmern., Wir sind Politiker und sollten uns um Belangen und Anliegen kümmern.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/d6222247b5e15e7f2617c1deaeb679f8c744e0ea64348316bb2a484ea7a8f103.mp3,Zürich,"Für diesen Verband, einen grossen Gewinn, mit positiven Folgen auch für dich.", Für den Verband einen grossen Gewinn mit positiven Folgen auch für dich.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/7bb191f5f25968732b7cf21bca0b4f5717f85a22b6e9cc13952dc981e9d017aa.mp3,Zürich,So kann man einen Auftrag an Externe relativ gut und einfach steuern., So kann man einen Auftrag an Externe relativ gut und einfach steuern.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/592b129969ac1249e8ef65d7b703a7c9d4df0164453d53b747e653144841115d.mp3,Zürich,Das Budget 2017 wurde mit verschiedenen «Pauschalkürzungen» versehen., Das Budget 2017 wurde mit verschiedenen Pauschalkürzungen versehen.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/93e9c29a74a1e4c8e8b3a1e087aafcef4221c576d4876569f8d407ea5d7dbf61.mp3,Zürich,Start und Beschleunigung waren gar bescheiden., Start und Beschleunigung waren gar bescheiden.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/8b1d6e55b6199da2ccdbef8fe88401ddbb990a1598175139f29be17d89b30608.mp3,Zürich,Doch zu einem solchen Verfahren kommt es nun nicht., Doch zu einem solchen Verfahren kommt es jetzt nicht.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/9e8f500e67f5d9828e6547d030570046c2bd8243b85290aac81dee420f8d3d62.mp3,Zürich,Die Armee schützt das Land., Die Armee schützt das Land.
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/34ab5c13a402a0d68374e408381389dd7f5e01621c5790184552d6d2d22a14ff.mp3,Zürich,Der Fiko danke ich herzlich für die intensive Zusammenarbeit., FIKO danke ich herzlich für die intensive Zusammenarbeit.
ba826a45-33f8-47ef-9516-a66a201aac29/e69fa698af176bee674296306367c04093329fbd3ed3fc5d61b73d2c51eefc8e.mp3,Zürich,"Wo wollen wir sparen, um das Fest zu organisieren?"," Wo wollen Sie sparen, um das Fest zu organisieren?"
06f2981e-5362-4daa-828c-cf2f06c15f63/615e7eafa5c29ef260c5cc3ca1b5b9f8cdd607939385bd8977be45c175d910f3.mp3,Zürich,"Das jetztige Fahrzeuge, das wir haben, kostet knapp 56 Rappen.", Das Fahrzeug kostet knapp 56 Fr.
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/2f2f8624103b1ddc03a0bf6c1be59ed2fcb18b26dc3b36292b7f1e1537229326.mp3,Zürich,Architektur ist Kunst., Architektur ist Kunst.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/9884fca9b37e222db879bada24a74158e50cb54adc054617aeba5066ebcb7402.mp3,Zürich,Ab sofort gehört die grosse Bühne ihm., Ab sofort gehört die Grossbühne ihm!
9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f/6793df3dff90f459d2e1958eb798df2f45a08802f5fda6c83586998ef03b47c3.mp3,Zürich,Stadtrat macht der SP-Vorschlag eine neue Ausschreibung nötig., Der Stadtrat macht den SP-Vorschlag eine neue Ausschreibung nötig.
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/8d3275ef49ba9376587d59907f4f1cc548af8f14df4b31284980be81d597aa35.mp3,Zürich,Nun dürfte dieser Betrag auf 300 bis 500 Millionen Franken ansteigen., Nun dürfte der Betrag von 300 bis 500 Millionen Franken ansteigen.
6d34bfbb-2de2-48d9-891d-ae216f9b347b/fa619cc76eafc3ed7a9e52af0e821ebf842ca9a0a7810017e8fbce418724d260.mp3,Zürich,Oder werden sie in diesem Punkt der Union doch noch entgegenkommen?, Oder werden sie in diesem Punkt der Union doch noch entgegenkommen?
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/61f891ffc5c66e11114314e40cc016b6530bbf9c6b47bea96ab7320fcebe6418.mp3,Zürich,Der Bundesrat misst dieser Expo grosse Bedeutung zu., Der Bundesrat misst dieser Expo eine grosse Bedeutung zu.
8b48025a-2cff-4346-9dab-b45cfb683e22/b1e7b812e8ca3fcc34ed0c2fe3a30577d11e36caa20923bba8a8747b0a664eb5.mp3,Zürich,Doch wie rettet man sich aus einem sinkenden Fahrzeug?, Doch wie rettet man sich aus einem sinkenden Fahrzeug?
ce8839ae-3b20-491c-8c33-cef08b4def6e/52d02e41ac3f1686ebec2f66729d763e40b63b0a599abeca404b5bbed063ad44.mp3,Zürich,41 Prozent sehen das umgekehrt., 41% sehen das umgekehrt.
8b48025a-2cff-4346-9dab-b45cfb683e22/bc510c14a59d4df268ff7caa0a91d4255815cd93638a8c793a39de2a012bcd1b.mp3,Zürich,Stammt die Narbe im Gesicht von einer Machete?, Stammt die Narbe im Gesicht einer Machete?
e1e57a5e-0e2c-4532-b8d0-1b2a2dc476a4/657cf1a99cf95551e56c989f09da5df0093648477ebf0fbf4fa7e07fc807f20e.mp3,Zürich,Das war aber spontan lustig., Das war aber spontan und lustig.
2b08c635-ccf7-42a3-ae38-c7e57b3eb8ed/72433e530abcaaacafbec8960a5a2240c826c8b08b9152c3ea3808f7a981190d.mp3,Zürich,"Sie erhielten nur 3,8 Prozent der Stimmen."," Sie haben nur 3,8% der Stimmen erhalten."
3e7e3ad6-938d-40fa-9787-2e9f8c529a66/af58d725ff04c3610c03db1eb333e4851b45ce0f740d757e98c51254a5e3617e.mp3,Zürich,Sie lächelt dann künstlich und wechselt schnell das Thema., Sie lächeln dann künstlich und wechseln schnell das Thema.
8b48025a-2cff-4346-9dab-b45cfb683e22/a25cb6f2fe411b71bb4629b92481406a935a9b6ba76063f3dc39788f9f73eb6c.mp3,Zürich,Diese Zahl war bereits vor einer Woche übertroffen worden., Diese Zahl wurde schon vor einer Woche übertroffen.
4ee1811c-9884-4261-99cb-2f7346c8ea6e/bd493c9447cc6ad62d78c6eae889221291f4c1c9964b21f4eb8adbae4098df75.mp3,Zürich,Heute Abend sehe ich Dieter Minder., Heute Abend sehe ich Dieter Minder.
